Connecting to host 10.1.1.3, port 5010
[  4] local 10.1.1.2 port 41286 connected to 10.1.1.3 port 5010
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]  70.40-70.50  sec  1.25 MBytes   104 Mbits/sec    0    266 KBytes       
[  4]  70.50-70.60  sec  2.50 MBytes   210 Mbits/sec    0    273 KBytes       
[  4]  70.60-70.70  sec  2.50 MBytes   209 Mbits/sec    0    277 KBytes       
[  4]  70.70-70.80  sec  1.25 MBytes   105 Mbits/sec    0    283 KBytes       
[  4]  70.80-70.90  sec  2.50 MBytes   210 Mbits/sec    0    290 KBytes       
[  4]  70.90-71.00  sec  2.50 MBytes   209 Mbits/sec    0    296 KBytes       
[  4]  71.00-71.10  sec  2.50 MBytes   211 Mbits/sec    0    301 KBytes       
[  4]  71.10-71.20  sec  2.50 MBytes   209 Mbits/sec    0    307 KBytes       
[  4]  71.20-71.30  sec  1.25 MBytes   105 Mbits/sec    0    314 KBytes       
[  4]  71.30-71.40  sec  5.00 MBytes   419 Mbits/sec    0    322 KBytes       
[  4]  71.40-71.50  sec  5.00 MBytes   420 Mbits/sec    0    334 KBytes       
[  4]  71.50-71.60  sec  3.75 MBytes   314 Mbits/sec    0    344 KBytes       
[  4]  71.60-71.70  sec  3.75 MBytes   314 Mbits/sec    0    351 KBytes       
[  4]  71.70-71.80  sec  2.50 MBytes   210 Mbits/sec    0    358 KBytes       
[  4]  71.80-71.90  sec  2.50 MBytes   210 Mbits/sec    0    363 KBytes       
[  4]  71.90-72.00  sec  2.50 MBytes   210 Mbits/sec    3    257 KBytes       
[  4]  72.00-72.10  sec  2.50 MBytes   209 Mbits/sec    0    263 KBytes       
[  4]  72.10-72.20  sec  1.25 MBytes   105 Mbits/sec    4    188 KBytes       
[  4]  72.20-72.30  sec  1.25 MBytes   104 Mbits/sec    0    192 KBytes       
[  4]  72.30-72.40  sec  2.50 MBytes   210 Mbits/sec    0    198 KBytes       
[  4]  72.40-72.50  sec  1.25 MBytes   105 Mbits/sec    0    204 KBytes       
[  4]  72.50-72.60  sec  1.25 MBytes   105 Mbits/sec    0    211 KBytes       
[  4]  72.60-72.70  sec  1.25 MBytes   104 Mbits/sec    0    216 KBytes       
[  4]  72.70-72.80  sec  1.25 MBytes   105 Mbits/sec    2    153 KBytes       
[  4]  72.80-72.90  sec  2.50 MBytes   209 Mbits/sec    0    160 KBytes       
[  4]  72.90-73.00  sec  1.25 MBytes   105 Mbits/sec    0    167 KBytes       
[  4]  73.00-73.10  sec  1.25 MBytes   105 Mbits/sec    0    171 KBytes       
[  4]  73.10-73.20  sec  1.25 MBytes   105 Mbits/sec    0    178 KBytes       
[  4]  73.20-73.30  sec  1.25 MBytes   105 Mbits/sec    0    184 KBytes       
[  4]  73.30-73.40  sec  1.25 MBytes   105 Mbits/sec    0    189 KBytes       
[  4]  73.40-73.50  sec  1.25 MBytes   105 Mbits/sec    0    197 KBytes       
[  4]  73.50-73.60  sec  1.25 MBytes   105 Mbits/sec    0    202 KBytes       
[  4]  73.60-73.70  sec  2.50 MBytes   211 Mbits/sec    0    208 KBytes       
[  4]  73.70-73.80  sec  1.25 MBytes   105 Mbits/sec    0    214 KBytes       
[  4]  73.80-73.90  sec  1.25 MBytes   104 Mbits/sec    0    221 KBytes       
[  4]  73.90-74.00  sec  2.50 MBytes   210 Mbits/sec    0    225 KBytes       
[  4]  74.00-74.10  sec  1.25 MBytes   105 Mbits/sec    0    232 KBytes       
[  4]  74.10-74.20  sec  2.50 MBytes   210 Mbits/sec    0    238 KBytes       
[  4]  74.20-74.30  sec  1.25 MBytes   105 Mbits/sec    0    243 KBytes       
[  4]  74.30-74.40  sec  2.50 MBytes   210 Mbits/sec    0    250 KBytes       
[  4]  74.40-74.50  sec  1.25 MBytes   104 Mbits/sec    0    256 KBytes       
[  4]  74.50-74.60  sec  2.50 MBytes   211 Mbits/sec    0    262 KBytes       
[  4]  74.60-74.70  sec  1.25 MBytes   105 Mbits/sec    0    267 KBytes       
[  4]  74.70-74.80  sec  2.50 MBytes   210 Mbits/sec    0    273 KBytes       
[  4]  74.80-74.90  sec  2.50 MBytes   210 Mbits/sec    0    280 KBytes       
[  4]  74.90-75.00  sec  1.25 MBytes   105 Mbits/sec    0    284 KBytes       
[  4]  75.00-75.10  sec  2.50 MBytes   210 Mbits/sec    0    291 KBytes       
[  4]  75.10-75.20  sec  2.50 MBytes   210 Mbits/sec    0    296 KBytes       
[  4]  75.20-75.30  sec  2.50 MBytes   210 Mbits/sec    0    303 KBytes       
[  4]  75.30-75.40  sec  2.50 MBytes   209 Mbits/sec    0    308 KBytes       
[  4]  75.40-75.50  sec  1.25 MBytes   105 Mbits/sec    0    314 KBytes       
[  4]  75.50-75.60  sec  2.50 MBytes   210 Mbits/sec    2    223 KBytes       
[  4]  75.60-75.70  sec  1.25 MBytes   105 Mbits/sec    0    228 KBytes       
[  4]  75.70-75.80  sec  2.50 MBytes   210 Mbits/sec    0    235 KBytes       
[  4]  75.80-75.90  sec  1.25 MBytes   105 Mbits/sec    0    240 KBytes       
[  4]  75.90-76.00  sec  2.50 MBytes   210 Mbits/sec    0    246 KBytes       
[  4]  76.00-76.10  sec  1.25 MBytes   105 Mbits/sec    0    252 KBytes       
[  4]  76.10-76.20  sec  2.50 MBytes   209 Mbits/sec    0    257 KBytes       
[  4]  76.20-76.30  sec  1.25 MBytes   105 Mbits/sec    0    263 KBytes       
[  4]  76.30-76.40  sec  2.50 MBytes   210 Mbits/sec    0    270 KBytes       
[  4]  76.40-76.50  sec  2.50 MBytes   210 Mbits/sec    0    274 KBytes       
[  4]  76.50-76.60  sec  1.25 MBytes   105 Mbits/sec    0    281 KBytes       
[  4]  76.60-76.70  sec  2.50 MBytes   209 Mbits/sec    0    287 KBytes       
[  4]  76.70-76.80  sec  2.50 MBytes   210 Mbits/sec    0    293 KBytes       
[  4]  76.80-76.90  sec  2.50 MBytes   210 Mbits/sec    0    300 KBytes       
[  4]  76.90-77.00  sec  1.25 MBytes   105 Mbits/sec    3    212 KBytes       
[  4]  77.00-77.10  sec  2.50 MBytes   210 Mbits/sec    0    218 KBytes       
[  4]  77.10-77.20  sec  1.25 MBytes   105 Mbits/sec    0    223 KBytes       
[  4]  77.20-77.30  sec  1.25 MBytes   105 Mbits/sec    0    230 KBytes       
[  4]  77.30-77.40  sec  2.50 MBytes   210 Mbits/sec    0    235 KBytes       
[  4]  77.40-77.50  sec  1.25 MBytes   105 Mbits/sec    4    168 KBytes       
[  4]  77.50-77.60  sec  1.25 MBytes   105 Mbits/sec    0    174 KBytes       
[  4]  77.60-77.70  sec  1.25 MBytes   105 Mbits/sec    0    180 KBytes       
[  4]  77.70-77.80  sec  1.25 MBytes   105 Mbits/sec    0    187 KBytes       
[  4]  77.80-77.90  sec  1.25 MBytes   105 Mbits/sec    0    191 KBytes       
[  4]  77.90-78.00  sec  2.50 MBytes   209 Mbits/sec    0    198 KBytes       
[  4]  78.00-78.10  sec  1.25 MBytes   105 Mbits/sec    0    204 KBytes       
[  4]  78.10-78.20  sec  1.25 MBytes   105 Mbits/sec    0    209 KBytes       
[  4]  78.20-78.30  sec  2.50 MBytes   210 Mbits/sec    0    216 KBytes       
[  4]  78.30-78.40  sec  1.25 MBytes   105 Mbits/sec    0    222 KBytes       
[  4]  78.40-78.50  sec  1.25 MBytes   105 Mbits/sec    4    158 KBytes       
[  4]  78.50-78.60  sec  1.25 MBytes   105 Mbits/sec    0    163 KBytes       
[  4]  78.60-78.70  sec  1.25 MBytes   105 Mbits/sec    0    170 KBytes       
[  4]  78.70-78.80  sec  1.25 MBytes   105 Mbits/sec    0    175 KBytes       
[  4]  78.80-78.90  sec  2.50 MBytes   210 Mbits/sec    0    181 KBytes       
[  4]  78.90-79.00  sec  1.25 MBytes   105 Mbits/sec    0    187 KBytes       
[  4]  79.00-79.10  sec  1.25 MBytes   105 Mbits/sec    0    192 KBytes       
[  4]  79.10-79.20  sec  1.25 MBytes   105 Mbits/sec    0    198 KBytes       
[  4]  79.20-79.30  sec  1.25 MBytes   105 Mbits/sec    0    205 KBytes       
[  4]  79.30-79.40  sec  2.50 MBytes   209 Mbits/sec    0    211 KBytes       
[  4]  79.40-79.50  sec  1.25 MBytes   105 Mbits/sec    0    216 KBytes       
[  4]  79.50-79.60  sec  1.25 MBytes   105 Mbits/sec    0    223 KBytes       
[  4]  79.60-79.70  sec  2.50 MBytes   210 Mbits/sec    0    228 KBytes       
[  4]  79.70-79.80  sec  1.25 MBytes   105 Mbits/sec    0    235 KBytes       
[  4]  79.80-79.90  sec  2.50 MBytes   210 Mbits/sec    0    240 KBytes       
[  4]  79.90-80.00  sec  1.25 MBytes   105 Mbits/sec    0    246 KBytes       
[  4]  80.00-80.10  sec  1.25 MBytes   105 Mbits/sec    4    175 KBytes       
[  4]  80.10-80.20  sec  1.25 MBytes   105 Mbits/sec    0    180 KBytes       
[  4]  80.20-80.30  sec  1.25 MBytes   105 Mbits/sec    0    187 KBytes       
[  4]  80.30-80.40  sec  2.50 MBytes   210 Mbits/sec    0    192 KBytes       
[  4]  80.40-80.50  sec  1.25 MBytes   105 Mbits/sec    0    198 KBytes       
[  4]  80.50-80.60  sec  1.25 MBytes   105 Mbits/sec    0    205 KBytes       
[  4]  80.60-80.70  sec  1.25 MBytes   105 Mbits/sec    0    209 KBytes       
[  4]  80.70-80.80  sec  2.50 MBytes   211 Mbits/sec    0    216 KBytes       
[  4]  80.80-80.90  sec  1.25 MBytes   105 Mbits/sec    0    222 KBytes       
[  4]  80.90-81.00  sec  1.25 MBytes   105 Mbits/sec    0    228 KBytes       
[  4]  81.00-81.10  sec  2.50 MBytes   210 Mbits/sec    0    233 KBytes       
[  4]  81.10-81.20  sec  1.25 MBytes   105 Mbits/sec    0    239 KBytes       
[  4]  81.20-81.30  sec  2.50 MBytes   210 Mbits/sec    0    245 KBytes       
[  4]  81.30-81.40  sec  1.25 MBytes   105 Mbits/sec    0    252 KBytes       
[  4]  81.40-81.50  sec  2.50 MBytes   210 Mbits/sec    0    256 KBytes       
[  4]  81.50-81.60  sec  2.50 MBytes   210 Mbits/sec    0    266 KBytes       
[  4]  81.60-81.70  sec  5.00 MBytes   419 Mbits/sec    0    279 KBytes       
[  4]  81.70-81.80  sec  3.75 MBytes   315 Mbits/sec    0    288 KBytes       
[  4]  81.80-81.90  sec  2.50 MBytes   210 Mbits/sec    0    296 KBytes       
[  4]  81.90-82.00  sec  2.50 MBytes   210 Mbits/sec    0    301 KBytes       
[  4]  82.00-82.10  sec  1.25 MBytes   105 Mbits/sec    0    308 KBytes       
[  4]  82.10-82.20  sec  2.50 MBytes   208 Mbits/sec    0    313 KBytes       
[  4]  82.20-82.30  sec  2.50 MBytes   210 Mbits/sec    0    320 KBytes       
[  4]  82.30-82.40  sec  2.50 MBytes   210 Mbits/sec    0    325 KBytes       
[  4]  82.40-82.50  sec  2.50 MBytes   210 Mbits/sec    0    331 KBytes       
[  4]  82.50-82.60  sec  2.50 MBytes   210 Mbits/sec    0    337 KBytes       
[  4]  82.60-82.70  sec  2.50 MBytes   210 Mbits/sec    4    238 KBytes       
[  4]  82.70-82.80  sec  1.25 MBytes   105 Mbits/sec    0    243 KBytes       
[  4]  82.80-82.90  sec  2.50 MBytes   210 Mbits/sec    0    250 KBytes       
[  4]  82.90-83.00  sec  1.25 MBytes   105 Mbits/sec    0    256 KBytes       
[  4]  83.00-83.10  sec  2.50 MBytes   209 Mbits/sec    0    262 KBytes       
[  4]  83.10-83.20  sec  2.50 MBytes   211 Mbits/sec    0    269 KBytes       
[  4]  83.20-83.30  sec  1.25 MBytes   105 Mbits/sec    0    273 KBytes       
[  4]  83.30-83.40  sec  2.50 MBytes   209 Mbits/sec    0    280 KBytes       
[  4]  83.40-83.50  sec  2.50 MBytes   211 Mbits/sec    0    284 KBytes       
[  4]  83.50-83.60  sec  1.25 MBytes   105 Mbits/sec    0    291 KBytes       
[  4]  83.60-83.70  sec  2.50 MBytes   209 Mbits/sec    4    208 KBytes       
[  4]  83.70-83.80  sec  1.25 MBytes   105 Mbits/sec    0    214 KBytes       
[  4]  83.80-83.90  sec  2.50 MBytes   210 Mbits/sec    0    219 KBytes       
[  4]  83.90-84.00  sec  1.25 MBytes   105 Mbits/sec    0    225 KBytes       
[  4]  84.00-84.10  sec  1.25 MBytes   105 Mbits/sec    0    230 KBytes       
[  4]  84.10-84.20  sec  2.50 MBytes   209 Mbits/sec    0    238 KBytes       
[  4]  84.20-84.30  sec  1.25 MBytes   105 Mbits/sec    0    242 KBytes       
[  4]  84.30-84.40  sec  2.50 MBytes   211 Mbits/sec    0    249 KBytes       
[  4]  84.40-84.50  sec  1.25 MBytes   105 Mbits/sec    0    255 KBytes       
[  4]  84.50-84.60  sec  2.50 MBytes   210 Mbits/sec    0    260 KBytes       
[  4]  84.60-84.70  sec  2.50 MBytes   209 Mbits/sec    0    266 KBytes       
[  4]  84.70-84.80  sec  1.25 MBytes   105 Mbits/sec    0    272 KBytes       
[  4]  84.80-84.90  sec  2.50 MBytes   210 Mbits/sec    0    277 KBytes       
[  4]  84.90-85.00  sec  2.50 MBytes   209 Mbits/sec    0    283 KBytes       
[  4]  85.00-85.10  sec  1.25 MBytes   105 Mbits/sec    0    290 KBytes       
[  4]  85.10-85.20  sec  2.50 MBytes   210 Mbits/sec    0    296 KBytes       
[  4]  85.20-85.30  sec  2.50 MBytes   210 Mbits/sec    0    301 KBytes       
[  4]  85.30-85.40  sec  1.25 MBytes   105 Mbits/sec    1    214 KBytes       
[  4]  85.40-85.50  sec  2.50 MBytes   210 Mbits/sec    0    219 KBytes       
[  4]  85.50-85.60  sec  1.25 MBytes   105 Mbits/sec    0    225 KBytes       
[  4]  85.60-85.70  sec  2.50 MBytes   210 Mbits/sec    0    230 KBytes       
[  4]  85.70-85.80  sec  1.25 MBytes   105 Mbits/sec    0    236 KBytes       
[  4]  85.80-85.90  sec  2.50 MBytes   210 Mbits/sec    0    242 KBytes       
[  4]  85.90-86.00  sec  1.25 MBytes   105 Mbits/sec    0    249 KBytes       
[  4]  86.00-86.10  sec  2.50 MBytes   210 Mbits/sec    0    253 KBytes       
[  4]  86.10-86.20  sec  1.25 MBytes   105 Mbits/sec    0    260 KBytes       
[  4]  86.20-86.30  sec  2.50 MBytes   210 Mbits/sec    3    184 KBytes       
[  4]  86.30-86.40  sec  1.25 MBytes   105 Mbits/sec    0    188 KBytes       
[  4]  86.40-86.50  sec  1.25 MBytes   105 Mbits/sec    0    195 KBytes       
[  4]  86.50-86.60  sec  1.25 MBytes   105 Mbits/sec    0    201 KBytes       
[  4]  86.60-86.70  sec  2.50 MBytes   210 Mbits/sec    4    143 KBytes       
[  4]  86.70-86.80  sec  1.25 MBytes   104 Mbits/sec    0    148 KBytes       
[  4]  86.80-86.90  sec  1.25 MBytes   105 Mbits/sec    0    154 KBytes       
[  4]  86.90-87.00  sec  1.25 MBytes   105 Mbits/sec    0    161 KBytes       
[  4]  87.00-87.10  sec  1.25 MBytes   105 Mbits/sec    0    167 KBytes       
[  4]  87.10-87.20  sec  1.25 MBytes   104 Mbits/sec    0    173 KBytes       
[  4]  87.20-87.30  sec  1.25 MBytes   105 Mbits/sec    0    180 KBytes       
[  4]  87.30-87.40  sec  1.25 MBytes   105 Mbits/sec    0    185 KBytes       
[  4]  87.40-87.50  sec  1.25 MBytes   105 Mbits/sec    0    191 KBytes       
[  4]  87.50-87.60  sec  1.25 MBytes   105 Mbits/sec    0    197 KBytes       
[  4]  87.60-87.70  sec  1.25 MBytes   104 Mbits/sec    0    202 KBytes       
[  4]  87.70-87.80  sec  2.50 MBytes   210 Mbits/sec    0    209 KBytes       
[  4]  87.80-87.90  sec  1.25 MBytes   105 Mbits/sec    0    214 KBytes       
[  4]  87.90-88.00  sec  1.25 MBytes   105 Mbits/sec    0    221 KBytes       
[  4]  88.00-88.10  sec  2.50 MBytes   209 Mbits/sec    0    226 KBytes       
[  4]  88.10-88.20  sec  1.25 MBytes   105 Mbits/sec    0    232 KBytes       
[  4]  88.20-88.30  sec  1.25 MBytes   106 Mbits/sec    0    239 KBytes       
[  4]  88.30-88.40  sec  2.50 MBytes   208 Mbits/sec    0    243 KBytes       
[  4]  88.40-88.50  sec  1.25 MBytes   105 Mbits/sec    0    250 KBytes       
[  4]  88.50-88.60  sec  2.50 MBytes   209 Mbits/sec    0    256 KBytes       
[  4]  88.60-88.70  sec  2.50 MBytes   210 Mbits/sec    0    262 KBytes       
[  4]  88.70-88.80  sec  1.25 MBytes   105 Mbits/sec    4    185 KBytes       
[  4]  88.80-88.90  sec  1.25 MBytes   105 Mbits/sec    0    191 KBytes       
[  4]  88.90-89.00  sec  1.25 MBytes   105 Mbits/sec    0    197 KBytes       
[  4]  89.00-89.10  sec  2.50 MBytes   210 Mbits/sec    0    204 KBytes       
[  4]  89.10-89.20  sec  1.25 MBytes   105 Mbits/sec    0    209 KBytes       
[  4]  89.20-89.30  sec  1.25 MBytes   105 Mbits/sec    0    215 KBytes       
[  4]  89.30-89.40  sec  2.50 MBytes   210 Mbits/sec    0    221 KBytes       
[  4]  89.40-89.50  sec  1.25 MBytes   105 Mbits/sec    0    226 KBytes       
[  4]  89.50-89.60  sec  1.25 MBytes   105 Mbits/sec    0    233 KBytes       
[  4]  89.60-89.70  sec  2.50 MBytes   211 Mbits/sec    0    239 KBytes       
[  4]  89.70-89.80  sec  1.25 MBytes   105 Mbits/sec    0    245 KBytes       
[  4]  89.80-89.90  sec  2.50 MBytes   210 Mbits/sec    4    175 KBytes       
[  4]  89.90-90.00  sec  1.25 MBytes   104 Mbits/sec    0    178 KBytes       
[  4]  90.00-90.10  sec  1.25 MBytes   105 Mbits/sec    0    185 KBytes       
[  4]  90.10-90.20  sec  1.25 MBytes   105 Mbits/sec    0    192 KBytes       
[  4]  90.20-90.30  sec  1.25 MBytes   105 Mbits/sec    0    197 KBytes       
[  4]  90.30-90.40  sec  2.50 MBytes   210 Mbits/sec    0    204 KBytes       
[  4]  90.40-90.50  sec  1.25 MBytes   105 Mbits/sec    0    209 KBytes       
[  4]  90.50-90.60  sec  1.25 MBytes   105 Mbits/sec    0    215 KBytes       
[  4]  90.60-90.70  sec  2.50 MBytes   210 Mbits/sec    0    221 KBytes       
[  4]  90.70-90.80  sec  1.25 MBytes   105 Mbits/sec    0    226 KBytes       
[  4]  90.80-90.90  sec  1.25 MBytes   105 Mbits/sec    0    232 KBytes       
[  4]  90.90-91.00  sec  2.50 MBytes   210 Mbits/sec    0    239 KBytes       
[  4]  91.00-91.10  sec  1.25 MBytes   105 Mbits/sec    0    243 KBytes       
[  4]  91.10-91.20  sec  2.50 MBytes   209 Mbits/sec    4    214 KBytes       
[  4]  91.20-91.30  sec  1.25 MBytes   105 Mbits/sec    0    178 KBytes       
[  4]  91.30-91.40  sec  1.25 MBytes   105 Mbits/sec    0    184 KBytes       
[  4]  91.40-91.50  sec  1.25 MBytes   105 Mbits/sec    0    191 KBytes       
[  4]  91.50-91.60  sec  1.25 MBytes   105 Mbits/sec    0    195 KBytes       
[  4]  91.60-91.70  sec  2.50 MBytes   210 Mbits/sec    0    202 KBytes       
[  4]  91.70-91.80  sec  1.25 MBytes   104 Mbits/sec    0    211 KBytes       
[  4]  91.80-91.90  sec  3.75 MBytes   316 Mbits/sec    0    222 KBytes       
[  4]  91.90-92.00  sec  2.50 MBytes   212 Mbits/sec    0    233 KBytes       
[  4]  92.00-92.10  sec  2.50 MBytes   208 Mbits/sec    0    240 KBytes       
[  4]  92.10-92.20  sec  2.50 MBytes   209 Mbits/sec    0    246 KBytes       
[  4]  92.20-92.30  sec  2.50 MBytes   211 Mbits/sec    0    253 KBytes       
[  4]  92.30-92.40  sec  1.25 MBytes   104 Mbits/sec    0    259 KBytes       
[  4]  92.40-92.50  sec  2.50 MBytes   211 Mbits/sec    0    264 KBytes       
[  4]  92.50-92.60  sec  1.25 MBytes   105 Mbits/sec    0    272 KBytes       
[  4]  92.60-92.70  sec  2.50 MBytes   210 Mbits/sec    0    276 KBytes       
[  4]  92.70-92.80  sec  2.50 MBytes   209 Mbits/sec    4    197 KBytes       
[  4]  92.80-92.90  sec  1.25 MBytes   105 Mbits/sec    0    201 KBytes       
[  4]  92.90-93.00  sec  1.25 MBytes   105 Mbits/sec    0    208 KBytes       
[  4]  93.00-93.10  sec  1.25 MBytes   105 Mbits/sec    3    148 KBytes       
[  4]  93.10-93.20  sec  1.25 MBytes   105 Mbits/sec    0    154 KBytes       
[  4]  93.20-93.30  sec  2.50 MBytes   208 Mbits/sec    0    160 KBytes       
[  4]  93.30-93.40  sec  1.25 MBytes   105 Mbits/sec    0    165 KBytes       
[  4]  93.40-93.50  sec  1.25 MBytes   105 Mbits/sec    0    173 KBytes       
[  4]  93.50-93.60  sec  1.25 MBytes   105 Mbits/sec    0    178 KBytes       
[  4]  93.60-93.70  sec  1.25 MBytes   105 Mbits/sec    0    184 KBytes       
[  4]  93.70-93.80  sec  1.25 MBytes   105 Mbits/sec    0    191 KBytes       
[  4]  93.80-93.90  sec  1.25 MBytes   105 Mbits/sec    0    197 KBytes       
[  4]  93.90-94.00  sec  1.25 MBytes   105 Mbits/sec    2    140 KBytes       
[  4]  94.00-94.10  sec  1.25 MBytes   105 Mbits/sec    0    147 KBytes       
[  4]  94.10-94.20  sec  1.25 MBytes   105 Mbits/sec    0    153 KBytes       
[  4]  94.20-94.30  sec  1.25 MBytes   105 Mbits/sec    0    158 KBytes       
[  4]  94.30-94.40  sec  1.25 MBytes   105 Mbits/sec    0    165 KBytes       
[  4]  94.40-94.50  sec  1.25 MBytes   105 Mbits/sec    0    171 KBytes       
[  4]  94.50-94.60  sec  1.25 MBytes   105 Mbits/sec    0    177 KBytes       
[  4]  94.60-94.70  sec  2.50 MBytes   210 Mbits/sec    0    184 KBytes       
[  4]  94.70-94.80  sec  1.25 MBytes   105 Mbits/sec    0    188 KBytes       
[  4]  94.80-94.90  sec  1.25 MBytes   105 Mbits/sec    0    195 KBytes       
[  4]  94.90-95.00  sec  1.25 MBytes   105 Mbits/sec    0    201 KBytes       
[  4]  95.00-95.10  sec  1.25 MBytes   105 Mbits/sec    0    206 KBytes       
[  4]  95.10-95.20  sec  2.50 MBytes   211 Mbits/sec    0    214 KBytes       
[  4]  95.20-95.30  sec  1.25 MBytes   105 Mbits/sec    1    153 KBytes       
[  4]  95.30-95.40  sec  1.25 MBytes   104 Mbits/sec    0    158 KBytes       
[  4]  95.40-95.50  sec  1.25 MBytes   105 Mbits/sec    0    164 KBytes       
[  4]  95.50-95.60  sec  1.25 MBytes   105 Mbits/sec    0    170 KBytes       
[  4]  95.60-95.70  sec  1.25 MBytes   105 Mbits/sec    0    175 KBytes       
[  4]  95.70-95.80  sec  1.25 MBytes   105 Mbits/sec    0    182 KBytes       
[  4]  95.80-95.90  sec  1.25 MBytes   105 Mbits/sec    0    188 KBytes       
[  4]  95.90-96.00  sec  1.25 MBytes   105 Mbits/sec    0    194 KBytes       
[  4]  96.00-96.10  sec  2.50 MBytes   210 Mbits/sec    0    199 KBytes       
[  4]  96.10-96.20  sec  1.25 MBytes   105 Mbits/sec    0    206 KBytes       
[  4]  96.20-96.30  sec  1.25 MBytes   104 Mbits/sec    0    212 KBytes       
[  4]  96.30-96.40  sec  1.25 MBytes   105 Mbits/sec    0    218 KBytes       
[  4]  96.40-96.50  sec  2.50 MBytes   210 Mbits/sec    0    223 KBytes       
[  4]  96.50-96.60  sec  1.25 MBytes   105 Mbits/sec    0    229 KBytes       
[  4]  96.60-96.70  sec  2.50 MBytes   209 Mbits/sec    0    235 KBytes       
[  4]  96.70-96.80  sec  1.25 MBytes   105 Mbits/sec    0    242 KBytes       
[  4]  96.80-96.90  sec  1.25 MBytes   105 Mbits/sec    0    246 KBytes       
[  4]  96.90-97.00  sec  2.50 MBytes   208 Mbits/sec    0    253 KBytes       
[  4]  97.00-97.10  sec  2.50 MBytes   210 Mbits/sec    0    259 KBytes       
[  4]  97.10-97.20  sec  1.25 MBytes   105 Mbits/sec    0    264 KBytes       
[  4]  97.20-97.30  sec  2.50 MBytes   210 Mbits/sec    0    270 KBytes       
[  4]  97.30-97.40  sec  2.50 MBytes   209 Mbits/sec    0    276 KBytes       
[  4]  97.40-97.50  sec  1.25 MBytes   104 Mbits/sec    0    283 KBytes       
[  4]  97.50-97.60  sec  2.50 MBytes   211 Mbits/sec    0    287 KBytes       
[  4]  97.60-97.70  sec  2.50 MBytes   209 Mbits/sec    0    294 KBytes       
[  4]  97.70-97.80  sec  1.25 MBytes   106 Mbits/sec    0    300 KBytes       
[  4]  97.80-97.90  sec  2.50 MBytes   208 Mbits/sec    4    214 KBytes       
[  4]  97.90-98.00  sec  2.50 MBytes   210 Mbits/sec    0    218 KBytes       
[  4]  98.00-98.10  sec  1.25 MBytes   105 Mbits/sec    0    223 KBytes       
[  4]  98.10-98.20  sec  1.25 MBytes   105 Mbits/sec    0    229 KBytes       
[  4]  98.20-98.30  sec  2.50 MBytes   209 Mbits/sec    0    236 KBytes       
[  4]  98.30-98.40  sec  1.25 MBytes   105 Mbits/sec    0    240 KBytes       
[  4]  98.40-98.50  sec  2.50 MBytes   209 Mbits/sec    0    247 KBytes       
[  4]  98.50-98.60  sec  1.25 MBytes   105 Mbits/sec    0    252 KBytes       
[  4]  98.60-98.70  sec  2.50 MBytes   210 Mbits/sec    3    180 KBytes       
[  4]  98.70-98.80  sec  1.25 MBytes   105 Mbits/sec    0    184 KBytes       
[  4]  98.80-98.90  sec  1.25 MBytes   105 Mbits/sec    0    189 KBytes       
[  4]  98.90-99.00  sec  1.25 MBytes   105 Mbits/sec    0    197 KBytes       
[  4]  99.00-99.10  sec  2.50 MBytes   210 Mbits/sec    0    201 KBytes       
[  4]  99.10-99.20  sec  1.25 MBytes   105 Mbits/sec    0    208 KBytes       
[  4]  99.20-99.30  sec  1.25 MBytes   105 Mbits/sec    0    214 KBytes       
[  4]  99.30-99.40  sec  2.50 MBytes   210 Mbits/sec    0    219 KBytes       
[  4]  99.40-99.50  sec  1.25 MBytes   105 Mbits/sec    0    226 KBytes       
[  4]  99.50-99.60  sec  1.25 MBytes   105 Mbits/sec    0    230 KBytes       
[  4]  99.60-99.70  sec  2.50 MBytes   209 Mbits/sec    0    238 KBytes       
[  4]  99.70-99.80  sec  1.25 MBytes   105 Mbits/sec    0    243 KBytes       
[  4]  99.80-99.90  sec  2.50 MBytes   210 Mbits/sec    0    249 KBytes       
[  4]  99.90-100.00 sec  1.25 MBytes   105 Mbits/sec    0    255 KBytes       
[  4] 100.00-100.10 sec  2.50 MBytes   210 Mbits/sec    0    260 KBytes       
[  4] 100.10-100.20 sec  1.25 MBytes   105 Mbits/sec    0    266 KBytes       
[  4] 100.20-100.30 sec  2.50 MBytes   210 Mbits/sec    0    273 KBytes       
[  4] 100.30-100.40 sec  1.25 MBytes   105 Mbits/sec    3    194 KBytes       
[  4] 100.40-100.50 sec  2.50 MBytes   210 Mbits/sec    0    199 KBytes       
[  4] 100.50-100.60 sec  1.25 MBytes   105 Mbits/sec    0    205 KBytes       
[  4] 100.60-100.70 sec  1.25 MBytes   105 Mbits/sec    0    211 KBytes       
[  4] 100.70-100.80 sec  2.50 MBytes   210 Mbits/sec    0    218 KBytes       
[  4] 100.80-100.90 sec  1.25 MBytes   105 Mbits/sec    0    223 KBytes       
[  4] 100.90-101.00 sec  1.25 MBytes   105 Mbits/sec    0    229 KBytes       
[  4] 101.00-101.10 sec  2.50 MBytes   210 Mbits/sec    0    235 KBytes       
[  4] 101.10-101.20 sec  1.25 MBytes   105 Mbits/sec    2    167 KBytes       
[  4] 101.20-101.30 sec  1.25 MBytes   105 Mbits/sec    0    173 KBytes       
